zip,county,division,region
60129,DeKalb,IL2,North Central
60130,Cook,IL1,North Central
60131,Cook,IL1,North Central
60132,Du Page,IL2,North Central
60133,Cook,IL1,North Central
60134,Kane,IL1,North Central
60135,DeKalb,IL2,North Central
60136,Kane,IL1,North Central
60137,Du Page,IL2,North Central
60138,Du Page,IL2,North Central
60139,Du Page,IL2,North Central
60140,Kane,IL1,North Central
60141,Cook,IL1,North Central
60142,McHenry,IL1,North Central
60143,Du Page,IL2,North Central
60144,Kane,IL1,North Central
60145,DeKalb,IL2,North Central
60146,DeKalb,IL2,North Central
60147,Kane,IL1,North Central
60148,Du Page,IL2,North Central
60150,DeKalb,IL2,North Central
60151,Kane,IL1,North Central
60152,McHenry,IL1,North Central
60153,Cook,IL1,North Central
60154,Cook,IL1,North Central
60155,Cook,IL1,North Central
60156,McHenry,IL1,North Central
60157,Du Page,IL2,North Central
60159,Cook,IL1,North Central
60160,Cook,IL1,North Central
60161,Cook,IL1,North Central
60162,Cook,IL1,North Central
60163,Cook,IL1,North Central
60164,Cook,IL1,North Central
60165,Cook,IL1,North Central
60168,Cook,IL1,North Central
60169,Cook,IL1,North Central
60170,Kane,IL1,North Central
60171,Cook,IL1,North Central
60172,Du Page,IL2,North Central
60173,Cook,IL1,North Central
60174,Kane,IL1,North Central
60175,Kane,IL1,North Central
60176,Cook,IL1,North Central
60177,Kane,IL1,North Central
60178,DeKalb,IL2,North Central
60179,Cook,IL1,North Central
60180,McHenry,IL1,North Central
60181,Du Page,IL2,North Central
60183,Kane,IL1,North Central
60184,Du Page,IL2,North Central
60185,Du Page,IL2,North Central
60186,Du Page,IL2,North Central
60187,Du Page,IL2,North Central
60188,Du Page,IL2,North Central
60189,Du Page,IL2,North Central
60190,Du Page,IL2,North Central
60191,Du Page,IL2,North Central
60192,Cook,IL1,North Central
60193,Cook,IL1,North Central
60194,Cook,IL1,North Central
60195,Cook,IL1,North Central
60196,Cook,IL1,North Central
60197,Du Page,IL2,North Central
60199,Du Page,IL2,North Central
60201,Cook,IL1,North Central
60202,Cook,IL1,North Central
60203,Cook,IL1,North Central
60204,Cook,IL1,North Central
60208,Cook,IL1,North Central
60209,Cook,IL1,North Central
60290,Cook,IL1,North Central
60301,Cook,IL1,North Central
60302,Cook,IL1,North Central
60303,Cook,IL1,North Central
60304,Cook,IL1,North Central
60305,Cook,IL1,North Central
60399,Du Page,IL2,North Central
60401,Will,IL2,North Central
60402,Cook,IL1,North Central
60403,Will,IL2,North Central
60404,Will,IL2,North Central
60406,Cook,IL1,North Central
60407,Grundy,MO2IL3,Midwest
60408,Will,IL2,North Central
60409,Cook,IL1,North Central
60410,Will,IL2,North Central
60411,Cook,IL1,North Central
60412,Cook,IL1,North Central
60415,Cook,IL1,North Central
60416,Grundy,MO2IL3,Midwest
60417,Will,IL2,North Central
60419,Cook,IL1,North Central
60420,Livingston,MO2IL3,Midwest
60421,Will,IL2,North Central
60422,Cook,IL1,North Central
60423,Will,IL2,North Central
60424,Grundy,MO2IL3,Midwest
60425,Cook,IL1,North Central
60426,Cook,IL1,North Central
60428,Cook,IL1,North Central
60429,Cook,IL1,North Central
60430,Cook,IL1,North Central
60431,Will,IL2,North Central
60432,Will,IL2,North Central
60433,Will,IL2,North Central
60434,Will,IL2,North Central
60435,Will,IL2,North Central
60436,Will,IL2,North Central
60437,Grundy,MO2IL3,Midwest
60438,Cook,IL1,North Central
60439,Cook,IL1,North Central
60440,Will,IL2,North Central
60441,Will,IL2,North Central
60442,Will,IL2,North Central
60443,Cook,IL1,North Central
60444,Grundy,MO2IL3,Midwest
60445,Cook,IL1,North Central
60446,Will,IL2,North Central
60447,Grundy,MO2IL3,Midwest
60448,Will,IL2,North Central
60449,Will,IL2,North Central
60450,Grundy,MO2IL3,Midwest
60451,Will,IL2,North Central
60452,Cook,IL1,North Central
60453,Cook,IL1,North Central
60454,Cook,IL1,North Central
60455,Cook,IL1,North Central
60456,Cook,IL1,North Central
60457,Cook,IL1,North Central
60458,Cook,IL1,North Central
60459,Cook,IL1,North Central
60460,Livingston,MO2IL3,Midwest
60461,Cook,IL1,North Central
60462,Cook,IL1,North Central
60463,Cook,IL1,North Central
60464,Cook,IL1,North Central
60465,Cook,IL1,North Central
60466,Cook,IL1,North Central
60467,Cook,IL1,North Central
60468,Will,IL2,North Central
60469,Cook,IL1,North Central
60470,La Salle,MO2IL3,Midwest
60471,Cook,IL1,North Central
60472,Cook,IL1,North Central
60473,Cook,IL1,North Central
60474,Grundy,MO2IL3,Midwest
60475,Cook,IL1,North Central
60476,Cook,IL1,North Central
60477,Cook,IL1,North Central
60478,Cook,IL1,North Central
60479,Grundy,MO2IL3,Midwest
60480,Cook,IL1,North Central
60481,Will,IL2,North Central
60482,Cook,IL1,North Central
60487,Cook,IL1,North Central
60490,Will,IL2,North Central
60491,Will,IL2,North Central
60499,Cook,IL1,North Central
60501,Cook,IL1,North Central
60502,Du Page,IL2,North Central
60503,Du Page,IL2,North Central
60504,Du Page,IL2,North Central
60505,Kane,IL1,North Central
60506,Kane,IL1,North Central
60507,Kane,IL1,North Central
60510,Kane,IL1,North Central
60511,Kane,IL1,North Central
60512,Kendall,IL2,North Central
60513,Cook,IL1,North Central
60514,Du Page,IL2,North Central
60515,Du Page,IL2,North Central
60516,Du Page,IL2,North Central
60517,Du Page,IL2,North Central
60518,La Salle,MO2IL3,Midwest
60519,Du Page,IL2,North Central
60520,DeKalb,IL2,North Central
60521,Du Page,IL2,North Central
60522,Du Page,IL2,North Central
60523,Du Page,IL2,North Central
60525,Cook,IL1,North Central
60526,Cook,IL1,North Central
60527,Du Page,IL2,North Central
60530,Lee,IL2,North Central
60531,La Salle,MO2IL3,Midwest
60532,Du Page,IL2,North Central
60534,Cook,IL1,North Central
60536,Kendall,IL2,North Central
60537,Kendall,IL2,North Central
60538,Kendall,IL2,North Central
60539,Kane,IL1,North Central
60540,Du Page,IL2,North Central
60541,Kendall,IL2,North Central
60542,Kane,IL1,North Central
60543,Kendall,IL2,North Central
60544,Will,IL2,North Central
60545,Kendall,IL2,North Central
60546,Cook,IL1,North Central
60548,DeKalb,IL2,North Central
60549,La Salle,MO2IL3,Midwest
60550,DeKalb,IL2,North Central
60551,La Salle,MO2IL3,Midwest
60552,DeKalb,IL2,North Central
60553,Lee,IL2,North Central
60554,Kane,IL1,North Central
60555,Du Page,IL2,North Central
60556,DeKalb,IL2,North Central
60557,La Salle,MO2IL3,Midwest
60558,Cook,IL1,North Central
60559,Du Page,IL2,North Central
60560,Kendall,IL2,North Central
60561,Du Page,IL2,North Central
60563,Du Page,IL2,North Central
60564,Will,IL2,North Central
60565,Du Page,IL2,North Central
60566,Du Page,IL2,North Central
60567,Du Page,IL2,North Central
60568,Kane,IL1,North Central
60570,Du Page,IL2,North Central
60572,Du Page,IL2,North Central
60585,Will,IL2,North Central
60586,Will,IL2,North Central
60597,Du Page,IL2,North Central
60598,Du Page,IL2,North Central
60599,Du Page,IL2,North Central
60601,Cook,IL1,North Central
60602,Cook,IL1,North Central
60603,Cook,IL1,North Central
60604,Cook,IL1,North Central
60605,Cook,IL1,North Central
60606,Cook,IL1,North Central
60607,Cook,IL1,North Central
60608,Cook,IL1,North Central
60609,Cook,IL1,North Central
60610,Cook,IL1,North Central
60611,Cook,IL1,North Central
60612,Cook,IL1,North Central
60613,Cook,IL1,North Central
60614,Cook,IL1,North Central
60615,Cook,IL1,North Central
60616,Cook,IL1,North Central
60617,Cook,IL1,North Central
60618,Cook,IL1,North Central
60619,Cook,IL1,North Central
60620,Cook,IL1,North Central
60621,Cook,IL1,North Central
60622,Cook,IL1,North Central
60623,Cook,IL1,North Central
60624,Cook,IL1,North Central
60625,Cook,IL1,North Central
60626,Cook,IL1,North Central
60628,Cook,IL1,North Central
60629,Cook,IL1,North Central
60630,Cook,IL1,North Central
60631,Cook,IL1,North Central
60632,Cook,IL1,North Central
60633,Cook,IL1,North Central
60634,Cook,IL1,North Central
60636,Cook,IL1,North Central
60637,Cook,IL1,North Central
60638,Cook,IL1,North Central
60639,Cook,IL1,North Central
60640,Cook,IL1,North Central
60641,Cook,IL1,North Central
60642,Cook,IL1,North Central
60643,Cook,IL1,North Central
60644,Cook,IL1,North Central
60645,Cook,IL1,North Central
60646,Cook,IL1,North Central
60647,Cook,IL1,North Central
60649,Cook,IL1,North Central
60651,Cook,IL1,North Central
60652,Cook,IL1,North Central
60653,Cook,IL1,North Central
60654,Cook,IL1,North Central
60655,Cook,IL1,North Central
60656,Cook,IL1,North Central
60657,Cook,IL1,North Central
60659,Cook,IL1,North Central
60660,Cook,IL1,North Central
60661,Cook,IL1,North Central
60663,Cook,IL1,North Central
60664,Cook,IL1,North Central
60666,Cook,IL1,North Central
60668,Cook,IL1,North Central
60669,Cook,IL1,North Central
60670,Cook,IL1,North Central
60673,Cook,IL1,North Central
60674,Cook,IL1,North Central
60675,Cook,IL1,North Central
60677,Cook,IL1,North Central
60678,Cook,IL1,North Central
60679,Cook,IL1,North Central
60680,Cook,IL1,North Central
60681,Cook,IL1,North Central
60682,Cook,IL1,North Central
60684,Cook,IL1,North Central
60685,Cook,IL1,North Central
60686,Cook,IL1,North Central
60687,Cook,IL1,North Central
60688,Cook,IL1,North Central
60689,Cook,IL1,North Central
60690,Cook,IL1,North Central
60691,Cook,IL1,North Central
60693,Cook,IL1,North Central
60694,Cook,IL1,North Central
60695,Cook,IL1,North Central
60696,Cook,IL1,North Central
60697,Cook,IL1,North Central
60699,Cook,IL1,North Central
60701,Cook,IL1,North Central
60706,Cook,IL1,North Central
60707,Cook,IL1,North Central
60712,Cook,IL1,North Central
60714,Cook,IL1,North Central
60803,Cook,IL1,North Central
60804,Cook,IL1,North Central
60805,Cook,IL1,North Central
60827,Cook,IL1,North Central
60901,Kankakee,MO2IL3,Midwest
60910,Kankakee,MO2IL3,Midwest
60911,Iroquois,MO2IL3,Midwest
60912,Iroquois,MO2IL3,Midwest
60913,Kankakee,MO2IL3,Midwest
60914,Kankakee,MO2IL3,Midwest
60915,Kankakee,MO2IL3,Midwest
60917,Kankakee,MO2IL3,Midwest
60918,Iroquois,MO2IL3,Midwest
60919,Ford,MO2IL3,Midwest
60920,Livingston,MO2IL3,Midwest
60921,Livingston,MO2IL3,Midwest
60922,Iroquois,MO2IL3,Midwest
60924,Iroquois,MO2IL3,Midwest
60926,Iroquois,MO2IL3,Midwest
60927,Iroquois,MO2IL3,Midwest
60928,Iroquois,MO2IL3,Midwest
60929,Livingston,MO2IL3,Midwest
60930,Iroquois,MO2IL3,Midwest
60931,Iroquois,MO2IL3,Midwest
60932,Vermilion,MO2IL3,Midwest
60933,Ford,MO2IL3,Midwest
60934,Livingston,MO2IL3,Midwest
60935,Kankakee,MO2IL3,Midwest
60936,Ford,MO2IL3,Midwest
60938,Iroquois,MO2IL3,Midwest
60939,Iroquois,MO2IL3,Midwest
60940,Kankakee,MO2IL3,Midwest
60941,Kankakee,MO2IL3,Midwest
60942,Vermilion,MO2IL3,Midwest
60944,Kankakee,MO2IL3,Midwest
60945,Iroquois,MO2IL3,Midwest
60946,Ford,MO2IL3,Midwest
60948,Iroquois,MO2IL3,Midwest
60949,Champaign,MO2IL3,Midwest
60950,Kankakee,MO2IL3,Midwest
60951,Iroquois,MO2IL3,Midwest
60952,Ford,MO2IL3,Midwest
60953,Iroquois,MO2IL3,Midwest
60954,Kankakee,MO2IL3,Midwest
60955,Iroquois,MO2IL3,Midwest
60956,Iroquois,MO2IL3,Midwest
60957,Ford,MO2IL3,Midwest
60959,Ford,MO2IL3,Midwest
60960,Vermilion,MO2IL3,Midwest
60961,Kankakee,MO2IL3,Midwest
60962,Ford,MO2IL3,Midwest
60963,Vermilion,MO2IL3,Midwest
60964,Kankakee,MO2IL3,Midwest
60966,Iroquois,MO2IL3,Midwest
60967,Iroquois,MO2IL3,Midwest
60968,Iroquois,MO2IL3,Midwest
60969,Kankakee,MO2IL3,Midwest
60970,Iroquois,MO2IL3,Midwest
60973,Iroquois,MO2IL3,Midwest
60974,Iroquois,MO2IL3,Midwest
61001,Jo Daviess,IL2,North Central
61006,Lee,IL2,North Central
61007,Ogle,IL2,North Central
61008,Boone,IL2,North Central
61010,Ogle,IL2,North Central
61011,Boone,IL2,North Central
61012,Boone,IL2,North Central
61013,Stephenson,MO2IL3,Midwest
61014,Carroll,IL2,North Central
61015,Ogle,IL2,North Central
61016,Winnebago,IL2,North Central
61018,Stephenson,MO2IL3,Midwest
61019,Stephenson,MO2IL3,Midwest
61020,Ogle,IL2,North Central
61021,Lee,IL2,North Central
61024,Winnebago,IL2,North Central
61025,Jo Daviess,IL2,North Central
61027,Stephenson,MO2IL3,Midwest
61028,Jo Daviess,IL2,North Central
61030,Ogle,IL2,North Central
61031,Lee,IL2,North Central
61032,Stephenson,IL2,North Central
61036,Jo Daviess,IL2,North Central
61037,Whiteside,IL2,North Central
61038,Boone,IL2,North Central
61039,Stephenson,MO2IL3,Midwest
61041,Jo Daviess,IL2,North Central
61042,Lee,IL2,North Central
61043,Ogle,IL2,North Central
61044,Stephenson,MO2IL3,Midwest
61046,Carroll,IL2,North Central
61047,Ogle,IL2,North Central
61048,Stephenson,MO2IL3,Midwest
61049,Ogle,IL2,North Central
61050,Stephenson,MO2IL3,Midwest
61051,Carroll,IL2,North Central
61052,Ogle,IL2,North Central
61053,Carroll,IL2,North Central
61054,Ogle,IL2,North Central
61057,Lee,IL2,North Central
61059,Jo Daviess,IL2,North Central
61060,Stephenson,MO2IL3,Midwest
61061,Ogle,IL2,North Central
61062,Stephenson,MO2IL3,Midwest
61063,Winnebago,IL2,North Central
61064,Ogle,IL2,North Central
61065,Boone,IL2,North Central
61067,Stephenson,MO2IL3,Midwest
61068,Ogle,IL2,North Central
61070,Stephenson,MO2IL3,Midwest
61071,Whiteside,IL2,North Central
61072,Winnebago,IL2,North Central
61073,Winnebago,IL2,North Central
61074,Carroll,IL2,North Central
61075,Jo Daviess,IL2,North Central
61077,Winnebago,IL2,North Central
61078,Carroll,IL2,North Central
61079,Winnebago,IL2,North Central
61080,Winnebago,IL2,North Central
61081,Whiteside,IL2,North Central
61084,Ogle,IL2,North Central
61085,Jo Daviess,IL2,North Central
61087,Jo Daviess,IL2,North Central
61088,Winnebago,IL2,North Central
61089,Stephenson,MO2IL3,Midwest
61091,Ogle,IL2,North Central
61101,Winnebago,IL2,North Central
61102,Winnebago,IL2,North Central
61103,Winnebago,IL2,North Central
61104,Winnebago,IL2,North Central
61105,Winnebago,IL2,North Central
61106,Winnebago,IL2,North Central
61107,Winnebago,IL2,North Central
61108,Winnebago,IL2,North Central
61109,Winnebago,IL2,North Central
61110,Winnebago,IL2,North Central
61111,Winnebago,IL2,North Central
61112,Winnebago,IL2,North Central
61114,Winnebago,IL2,North Central
61115,Winnebago,IL2,North Central
61125,Winnebago,IL2,North Central
61126,Winnebago,IL2,North Central
61130,Winnebago,IL2,North Central
61131,Winnebago,IL2,North Central
61132,Winnebago,IL2,North Central
61201,Rock Island,MO2IL3,Midwest
61204,Rock Island,MO2IL3,Midwest
61230,Whiteside,IL2,North Central
61231,Mercer,MO2IL3,Midwest
61232,Rock Island,MO2IL3,Midwest
61233,Henry,MO2IL3,Midwest
61234,Henry,MO2IL3,Midwest
61235,Henry,MO2IL3,Midwest
61236,Rock Island,MO2IL3,Midwest
61237,Rock Island,MO2IL3,Midwest
61238,Henry,MO2IL3,Midwest
61239,Rock Island,MO2IL3,Midwest
61240,Rock Island,MO2IL3,Midwest
61241,Henry,MO2IL3,Midwest
61242,Rock Island,MO2IL3,Midwest
61243,Whiteside,IL2,North Central
61244,Rock Island,MO2IL3,Midwest
61250,Whiteside,IL2,North Central
61251,Whiteside,IL2,North Central
61252,Whiteside,IL2,North Central
61254,Henry,MO2IL3,Midwest
61256,Rock Island,MO2IL3,Midwest
61257,Rock Island,MO2IL3,Midwest
61258,Henry,MO2IL3,Midwest
61259,Rock Island,MO2IL3,Midwest
61260,Mercer,MO2IL3,Midwest
61261,Whiteside,IL2,North Central
61262,Henry,MO2IL3,Midwest
61263,Mercer,MO2IL3,Midwest
61264,Rock Island,MO2IL3,Midwest
61265,Rock Island,MO2IL3,Midwest
61266,Rock Island,MO2IL3,Midwest
61270,Whiteside,IL2,North Central
61272,Mercer,MO2IL3,Midwest
61273,Henry,MO2IL3,Midwest
61274,Henry,MO2IL3,Midwest
61275,Rock Island,MO2IL3,Midwest
61276,Mercer,MO2IL3,Midwest
61277,Whiteside,IL2,North Central
61278,Rock Island,MO2IL3,Midwest
61279,Rock Island,MO2IL3,Midwest
61281,Mercer,MO2IL3,Midwest
61282,Rock Island,MO2IL3,Midwest
61283,Whiteside,IL2,North Central
61284,Rock Island,MO2IL3,Midwest
61285,Carroll,IL2,North Central
61299,Rock Island,MO2IL3,Midwest
61301,La Salle,MO2IL3,Midwest
61310,Lee,IL2,North Central
61311,Livingston,MO2IL3,Midwest
61312,Bureau,MO2IL3,Midwest
61313,Livingston,MO2IL3,Midwest
61314,Bureau,MO2IL3,Midwest
61315,Bureau,MO2IL3,Midwest
61316,La Salle,MO2IL3,Midwest
61317,Bureau,MO2IL3,Midwest
61318,Lee,IL2,North Central
61319,Livingston,MO2IL3,Midwest
61320,Bureau,MO2IL3,Midwest
61321,La Salle,MO2IL3,Midwest
61322,Bureau,MO2IL3,Midwest
61323,Bureau,MO2IL3,Midwest
61324,Lee,IL2,North Central
61325,La Salle,MO2IL3,Midwest
61326,Putnam,MO2IL3,Midwest
61327,Putnam,MO2IL3,Midwest
61328,Bureau,MO2IL3,Midwest
61329,Bureau,MO2IL3,Midwest
61330,Bureau,MO2IL3,Midwest
61331,Lee,IL2,North Central
61332,La Salle,MO2IL3,Midwest
61333,Livingston,MO2IL3,Midwest
61334,La Salle,MO2IL3,Midwest
61335,Putnam,MO2IL3,Midwest
61336,Putnam,MO2IL3,Midwest
61337,Bureau,MO2IL3,Midwest
61338,Bureau,MO2IL3,Midwest
61340,Putnam,MO2IL3,Midwest
61341,La Salle,MO2IL3,Midwest
61342,La Salle,MO2IL3,Midwest
61344,Bureau,MO2IL3,Midwest
61345,Bureau,MO2IL3,Midwest
61346,Bureau,MO2IL3,Midwest
61348,La Salle,MO2IL3,Midwest
61349,Bureau,MO2IL3,Midwest
61350,La Salle,MO2IL3,Midwest
61353,Lee,IL2,North Central
61354,La Salle,MO2IL3,Midwest
61356,Bureau,MO2IL3,Midwest
61358,La Salle,MO2IL3,Midwest
61359,Bureau,MO2IL3,Midwest
61360,La Salle,MO2IL3,Midwest
61361,Bureau,MO2IL3,Midwest
61362,Bureau,MO2IL3,Midwest
61363,Putnam,MO2IL3,Midwest
61364,La Salle,MO2IL3,Midwest
61367,Lee,IL2,North Central
61368,Bureau,MO2IL3,Midwest
61369,Marshall,MO2IL3,Midwest
61370,La Salle,MO2IL3,Midwest
61371,La Salle,MO2IL3,Midwest
61372,La Salle,MO2IL3,Midwest
61373,La Salle,MO2IL3,Midwest
61374,Bureau,MO2IL3,Midwest
61375,Marshall,MO2IL3,Midwest
61376,Bureau,MO2IL3,Midwest
61377,Marshall,MO2IL3,Midwest
61378,Lee,IL2,North Central
61379,Bureau,MO2IL3,Midwest
61401,Knox,MO2IL3,Midwest
61402,Knox,MO2IL3,Midwest
61410,Knox,MO2IL3,Midwest
61411,McDonough,MO2IL3,Midwest
61412,Mercer,MO2IL3,Midwest
61413,Henry,MO2IL3,Midwest
61414,Knox,MO2IL3,Midwest
61415,Fulton,MO2IL3,Midwest
61416,McDonough,MO2IL3,Midwest
61417,Warren,MO2IL3,Midwest
61418,Henderson,MO2IL3,Midwest
61419,Henry,MO2IL3,Midwest
61420,McDonough,MO2IL3,Midwest
61421,Stark,MO2IL3,Midwest
61422,McDonough,MO2IL3,Midwest
61423,Warren,MO2IL3,Midwest
61424,Marshall,MO2IL3,Midwest
61425,Henderson,MO2IL3,Midwest
61426,Stark,MO2IL3,Midwest
61427,Fulton,MO2IL3,Midwest
61428,Knox,MO2IL3,Midwest
61430,Knox,MO2IL3,Midwest
61431,Fulton,MO2IL3,Midwest
61432,Fulton,MO2IL3,Midwest
61433,Fulton,MO2IL3,Midwest
61434,Henry,MO2IL3,Midwest
61435,Warren,MO2IL3,Midwest
61436,Knox,MO2IL3,Midwest
61437,Henderson,MO2IL3,Midwest
61438,McDonough,MO2IL3,Midwest
61439,Knox,MO2IL3,Midwest
61440,McDonough,MO2IL3,Midwest
61441,Fulton,MO2IL3,Midwest
61442,Mercer,MO2IL3,Midwest
61443,Henry,MO2IL3,Midwest
61447,Warren,MO2IL3,Midwest
61448,Knox,MO2IL3,Midwest
61449,Stark,MO2IL3,Midwest
61450,Hancock,MO2IL3,Midwest
61451,Peoria,MO2IL3,Midwest
61452,Schuyler,MO2IL3,Midwest
61453,Warren,MO2IL3,Midwest
61454,Henderson,MO2IL3,Midwest
61455,McDonough,MO2IL3,Midwest
61458,Knox,MO2IL3,Midwest
61459,Fulton,MO2IL3,Midwest
61460,Henderson,MO2IL3,Midwest
61462,Warren,MO2IL3,Midwest
61465,Mercer,MO2IL3,Midwest
61466,Mercer,MO2IL3,Midwest
61467,Knox,MO2IL3,Midwest
61468,Henry,MO2IL3,Midwest
61469,Henderson,MO2IL3,Midwest
61470,McDonough,MO2IL3,Midwest
61471,Henderson,MO2IL3,Midwest
61472,Knox,MO2IL3,Midwest
61473,Warren,MO2IL3,Midwest
61474,Knox,MO2IL3,Midwest
61475,McDonough,MO2IL3,Midwest
61476,Mercer,MO2IL3,Midwest
61477,Fulton,MO2IL3,Midwest
61478,Warren,MO2IL3,Midwest
61479,Stark,MO2IL3,Midwest
61480,Henderson,MO2IL3,Midwest
61482,Fulton,MO2IL3,Midwest
61483,Stark,MO2IL3,Midwest
61484,Fulton,MO2IL3,Midwest
61485,Knox,MO2IL3,Midwest
61486,Mercer,MO2IL3,Midwest
61488,Knox,MO2IL3,Midwest
61489,Knox,MO2IL3,Midwest
61490,Henry,MO2IL3,Midwest
61491,Stark,MO2IL3,Midwest
61501,Fulton,MO2IL3,Midwest
61516,Woodford,MO2IL3,Midwest
61517,Peoria,MO2IL3,Midwest
61519,Fulton,MO2IL3,Midwest
61520,Fulton,MO2IL3,Midwest
61523,Peoria,MO2IL3,Midwest
61524,Fulton,MO2IL3,Midwest
61525,Peoria,MO2IL3,Midwest
61526,Peoria,MO2IL3,Midwest
61528,Peoria,MO2IL3,Midwest
61529,Peoria,MO2IL3,Midwest
61530,Woodford,MO2IL3,Midwest
61531,Fulton,MO2IL3,Midwest
61532,Mason,MO2IL3,Midwest
61533,Peoria,MO2IL3,Midwest
61534,Tazewell,MO2IL3,Midwest
61535,Tazewell,MO2IL3,Midwest
61536,Peoria,MO2IL3,Midwest
61537,Marshall,MO2IL3,Midwest
61539,Peoria,MO2IL3,Midwest
61540,Marshall,MO2IL3,Midwest
61541,Marshall,MO2IL3,Midwest
61542,Fulton,MO2IL3,Midwest
61543,Fulton,MO2IL3,Midwest
61544,Fulton,MO2IL3,Midwest
61545,Woodford,MO2IL3,Midwest
61546,Mason,MO2IL3,Midwest
61547,Peoria,MO2IL3,Midwest
61548,Woodford,MO2IL3,Midwest
61550,Tazewell,MO2IL3,Midwest
61552,Peoria,MO2IL3,Midwest
61553,Fulton,MO2IL3,Midwest
61554,Tazewell,MO2IL3,Midwest
61555,Tazewell,MO2IL3,Midwest
61558,Tazewell,MO2IL3,Midwest
61559,Peoria,MO2IL3,Midwest
61560,Putnam,MO2IL3,Midwest
61561,Woodford,MO2IL3,Midwest
61562,Peoria,MO2IL3,Midwest
61563,Fulton,MO2IL3,Midwest
61564,Tazewell,MO2IL3,Midwest
61565,Marshall,MO2IL3,Midwest
61567,Mason,MO2IL3,Midwest
61568,Tazewell,MO2IL3,Midwest
61569,Peoria,MO2IL3,Midwest
61570,Marshall,MO2IL3,Midwest
61571,Tazewell,MO2IL3,Midwest
61572,Knox,MO2IL3,Midwest
61601,Peoria,MO2IL3,Midwest
61602,Peoria,MO2IL3,Midwest
61603,Peoria,MO2IL3,Midwest
61604,Peoria,MO2IL3,Midwest
61605,Peoria,MO2IL3,Midwest
61606,Peoria,MO2IL3,Midwest
61607,Peoria,MO2IL3,Midwest
61610,Tazewell,MO2IL3,Midwest
61611,Tazewell,MO2IL3,Midwest
61612,Peoria,MO2IL3,Midwest
61613,Peoria,MO2IL3,Midwest
61614,Peoria,MO2IL3,Midwest
61615,Peoria,MO2IL3,Midwest
61616,Peoria,MO2IL3,Midwest
61625,Peoria,MO2IL3,Midwest
61629,Peoria,MO2IL3,Midwest
61630,Peoria,MO2IL3,Midwest
61633,Peoria,MO2IL3,Midwest
61634,Peoria,MO2IL3,Midwest
61635,Peoria,MO2IL3,Midwest
61636,Peoria,MO2IL3,Midwest
61637,Peoria,MO2IL3,Midwest
61638,Peoria,MO2IL3,Midwest
61639,Peoria,MO2IL3,Midwest
61641,Peoria,MO2IL3,Midwest
61643,Peoria,MO2IL3,Midwest
61650,Peoria,MO2IL3,Midwest
61651,Peoria,MO2IL3,Midwest
61652,Peoria,MO2IL3,Midwest
61653,Peoria,MO2IL3,Midwest
61654,Peoria,MO2IL3,Midwest
61655,Peoria,MO2IL3,Midwest
61656,Peoria,MO2IL3,Midwest
61701,McLean,MO2IL3,Midwest
61702,McLean,MO2IL3,Midwest
61704,McLean,MO2IL3,Midwest
61705,McLean,MO2IL3,Midwest
61709,McLean,MO2IL3,Midwest
61710,McLean,MO2IL3,Midwest
61720,McLean,MO2IL3,Midwest
61721,Tazewell,MO2IL3,Midwest
61722,McLean,MO2IL3,Midwest
61723,Logan,MO2IL3,Midwest
61724,McLean,MO2IL3,Midwest
61725,McLean,MO2IL3,Midwest
61726,McLean,MO2IL3,Midwest
61727,Dewitt,MO2IL3,Midwest
61728,McLean,MO2IL3,Midwest
61729,Woodford,MO2IL3,Midwest
61730,McLean,MO2IL3,Midwest
61731,McLean,MO2IL3,Midwest
61732,McLean,MO2IL3,Midwest
61733,Tazewell,MO2IL3,Midwest
61734,Tazewell,MO2IL3,Midwest
61735,Dewitt,MO2IL3,Midwest
61736,McLean,MO2IL3,Midwest
61737,McLean,MO2IL3,Midwest
61738,Woodford,MO2IL3,Midwest
61739,Livingston,MO2IL3,Midwest
61740,Livingston,MO2IL3,Midwest
61741,Livingston,MO2IL3,Midwest
61742,Woodford,MO2IL3,Midwest
61743,Livingston,MO2IL3,Midwest
61744,McLean,MO2IL3,Midwest
61745,McLean,MO2IL3,Midwest
61747,Tazewell,MO2IL3,Midwest
61748,McLean,MO2IL3,Midwest
61749,Dewitt,MO2IL3,Midwest
61750,Dewitt,MO2IL3,Midwest
61751,Logan,MO2IL3,Midwest
61752,McLean,MO2IL3,Midwest
61753,McLean,MO2IL3,Midwest
61754,McLean,MO2IL3,Midwest
61755,Tazewell,MO2IL3,Midwest
61756,Macon,MO2IL3,Midwest
61758,McLean,MO2IL3,Midwest
61759,Tazewell,MO2IL3,Midwest
61760,Woodford,MO2IL3,Midwest
61761,McLean,MO2IL3,Midwest
61764,Livingston,MO2IL3,Midwest
61769,Livingston,MO2IL3,Midwest
61770,McLean,MO2IL3,Midwest
61771,Woodford,MO2IL3,Midwest
61772,McLean,MO2IL3,Midwest
61773,Ford,MO2IL3,Midwest
61774,McLean,MO2IL3,Midwest
61775,Livingston,MO2IL3,Midwest
61776,McLean,MO2IL3,Midwest
61777,Dewitt,MO2IL3,Midwest
61778,Dewitt,MO2IL3,Midwest
61790,McLean,MO2IL3,Midwest
61791,McLean,MO2IL3,Midwest
61799,McLean,MO2IL3,Midwest
61801,Champaign,MO2IL3,Midwest
61802,Champaign,MO2IL3,Midwest
61803,Champaign,MO2IL3,Midwest
61810,Vermilion,MO2IL3,Midwest
